client_id	path	sentence	up_votes	down_votes	age	gender	accents	locale	segment
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072393.mp3	Äänestämällä mietintöä vastaan toteamme jälleen vastustavamme kapitalistista järjestelmäänne.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072394.mp3	Äänestin itse asiassa koko mietinnön puolesta.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072395.mp3	Äänestimme tänään elintarvikkeiden hinnannoususta laaditusta päätöslauselmaesityksestä.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072401.mp3	Asia alkoi miellyttää.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072402.mp3	Hänellä ei ollut sylkeäkään suussa.	1	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072403.mp3	Tarinan mukaan presidentti törmäsi avaruuskeskuksessa siivoojaan, jolta hän kysyi tämän tehtävää.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072404.mp3	Äänestän siitä huolimatta tämän mietinnön puolesta.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072405.mp3	Nyt meillä oli ensimmäinen lemmikkiavaruusolio.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072426.mp3	Ajoimme hiljaisina ruumismeren läpi.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072427.mp3	Ja Maunon piti lähteä.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072428.mp3	Jos planeettamme voidaan pelastaa, minun on ryhdyttävä toimeen.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072429.mp3	Hän pyysi nyt meitä viemään hitsipillin katolle.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26072430.mp3	Mitä on siis kauniina oleminen?	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127280.mp3	Ja siinä tahraa itsensä.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127331.mp3	Puhuttiin muista vähemmän tärkeistä asioista.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127332.mp3	Illalla kaikki oli vihdoin valmista ja kokoonnuimme pihalle juhlistamaan uutta kotiamme.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127333.mp3	Missä se nyt taas kutvehtii?	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127334.mp3	"""Mut me voitais ettii lisää näytteit"", Nancy sanoi, ""kyl me pärjätää""."	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127335.mp3	"""Thomas, Thomas"", johtaja sanoi rauhalliseen äänensävyyn, ""anna meidän purkaa pommi."	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127336.mp3	Petoja alkoi lentää meitä kohti joka suunnasta, mutta sehän ei meitä haitannut.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127337.mp3	Kukaan ei saa asettaa tehtävämme onnistumista vaaraan.	1	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127338.mp3	Saattoihan mokoman edessä olla sitäkin.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127339.mp3	Kyse oli siis tietokonehäiriöstä.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127370.mp3	Ja nyt hänen sydämensä hätkähtää.	1	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127371.mp3	Siksipä se niin hyvälle nyt maistui.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127372.mp3	"""Demokratia ei voi toimia!"", hän tapasi huutaa kiihkopuheissaan."	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127373.mp3	Taikka se pannaan lahtipenkkiin.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127374.mp3	Äänestämme siis vain toisesta osasta.	1	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127390.mp3	Herra on jo kotona.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127391.mp3	Puoli minuuttia siihen, että arkku ammuttaisiin avaruuteen.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127392.mp3	Lisäksi rupesi emäntäkin juonittelemaan.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127393.mp3	Sanelma loikoo permannolla.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127394.mp3	Enkö ole sitä sanonut.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127752.mp3	Toisaalta kumpikaan meistä ei halunnut poistua takan edestä.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127753.mp3	Äänestin päätöslauselmaa vastaan ystävyydestäni albanialaisia kohtaan.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127754.mp3	Saavuimme komentosillalle ja lukitsimme oven perässämme - nyt olimme kaapanneet vallan.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127755.mp3	Erityisen hankalaksi tilanteen tekee se, että Jäämeri pysäyttää pohjoisemmaksi siirtymisen kuin seinään.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127756.mp3	Arvasin oikein.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127774.mp3	Siinä repeää takki kainalosta.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127775.mp3	Olen tämän lapsen huoltaja.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127777.mp3	Ei näkynyt eikä kuulunut ketään.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127778.mp3	Sanelman on annettava vielä hänellekin.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127780.mp3	Osasivatpahan hekin yläluokkaa höynäyttää.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127800.mp3	Äänestinkin tästä syystä mietinnön puolesta.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127801.mp3	Manhattanin Shakkiklubi oli Manhattanilla toiminut shakkikerho	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127803.mp3	Ja tanssia.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127804.mp3	Ilmeisesti kaikki olivat lähteneet meitä pakoon.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26127805.mp3	Äänestämme päätöslauselmaa jotensakin vastahakoisesti.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26131175.mp3	Nythän tämä on kuin ottaisi tikkarin lapselta.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26131176.mp3	Ankeriaskantojen elvyttämiseksi on päätetty vähentää ankeriaankalastusta puoleen.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26131177.mp3	Äänestän sitä vastaan, ja myös tuomitsen sen.	0	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26131178.mp3	Nyt aatetta ei enää tarvittu.	1	0	fourties	female		fi	
cea18d12298f2bbae520713a1cfcf05e63b2b9470dcc0adadabc81e69d8d57a0f3c22c06bc4f280d08b9084d3e16b22b3c5d60f7711c9db8dba0d3f53075a34e	common_voice_fi_26131179.mp3	Mutta niinhän ne ihmiset.	0	0	fourties	female		fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160255.mp3	Äänestämme torstaina tasapainoisesta sisämarkkinoiden avaamisesta.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160256.mp3	Andreasenin mietintö on aivan epäilemättä erinomainen panos tässä asiassa.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160257.mp3	Äänestetään siis ensin ehdotuksen hylkäämisestä, niin vältytään turhalta äänestysmenettelyltä.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160258.mp3	Äänestimme luonnollisesti päätöslauselmaesitystä vastaan.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160259.mp3	Harjani liehuu ja sierameni tulta syöksevät.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160305.mp3	Hän matkusti kauas pois	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160306.mp3	Punainen teksti antoi ymmärtää, että väärin meni.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160307.mp3	Mutta kattoon oli jonkin verran matkaa… Miten pääsisimme reikään käsiksi?	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160308.mp3	Joko hän sekoili vielä nestehukkansa takia tai lonkeroisissa oli jotain todella omituista.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160309.mp3	Amsterdamin sopimus on tältä osin tärkeä edistysaskel, jolle on annettava tunnustusta.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160345.mp3	He menevät nyt heinäpellon poikki.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160346.mp3	Kuljin naapurin oven ohi myhäillen, sillä heidän aamujotlauksensa eivät enää pian häiritsisi ketään.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160347.mp3	Amsterdamin sopimuksen osalta kolme parasta uutuutta liittyy epäilemättä yleisiin vaaleihin.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160348.mp3	Joulukuun alussa oli pantu toimeen naamiaiset.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160349.mp3	Äänestin oikeusasiamiehelle myönnettävän vastuuvapauden puolesta.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160385.mp3	Onpa hauskaa joo, kun olisin voinut vielä nukkua pari tuntia.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160386.mp3	Saavuin taukohuoneeseen, ja tuttu näky tervehti minua siellä.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160387.mp3	Vatsaa väänsi, tänään jäisi aamupala väliin.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160388.mp3	Tuo ämmä ei sitten osaa hillitä itseään, ajattelin.	1	0				fi	
20617aa45f994103c69b0aab87a8a18875f9c0818345d00c2a816330ee4754b03e4e4a926b6140e98ad3d1489488e553e40e90eedb59a104b58b77e9fa4b1e16	common_voice_fi_26160389.mp3	Nyt nousee hän portaita.	0	1				fi	
02c0161208b3bae3024f0f6d2c3f2d77478b9474d9ab7ecdcfda8d1f3bd58c95cf9053d32d3c229e9d0e26a7886ce634ff20bc1134386b679f8cf3d62675eb7c	common_voice_fi_26191282.mp3	"Hmmm"" Tukuk kiemurteli sanoissaan."	0	1				fi	
02c0161208b3bae3024f0f6d2c3f2d77478b9474d9ab7ecdcfda8d1f3bd58c95cf9053d32d3c229e9d0e26a7886ce634ff20bc1134386b679f8cf3d62675eb7c	common_voice_fi_26191283.mp3	He olivat tulleet utelemaan uutisia Hydrukselta.	1	0				fi	
02c0161208b3bae3024f0f6d2c3f2d77478b9474d9ab7ecdcfda8d1f3bd58c95cf9053d32d3c229e9d0e26a7886ce634ff20bc1134386b679f8cf3d62675eb7c	common_voice_fi_26191284.mp3	Minulla on ilo ja kunnia saada toimittaa terveiseni jumaliemme alkukotiin.	1	0				fi	
02c0161208b3bae3024f0f6d2c3f2d77478b9474d9ab7ecdcfda8d1f3bd58c95cf9053d32d3c229e9d0e26a7886ce634ff20bc1134386b679f8cf3d62675eb7c	common_voice_fi_26191285.mp3	Ruipeloisen katseesta pystyi lukemaan pelon hänen nähdessään meitä takaa ajavat liskot.	1	0				fi	
02c0161208b3bae3024f0f6d2c3f2d77478b9474d9ab7ecdcfda8d1f3bd58c95cf9053d32d3c229e9d0e26a7886ce634ff20bc1134386b679f8cf3d62675eb7c	common_voice_fi_26191286.mp3	Seinälle oli maalattu kuvia ja jotain kirjoitukselta muistuttavaa töherrystä.	1	0				fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191584.mp3	Äänestin mietinnön puolesta innokkaasti ja epäröimättä.	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191585.mp3	Ja se on jälleen puutteen lisä.	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191586.mp3	Ajatus kuulosti hyvältä, joten myönnyin hänen ehdotukseensa.	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191588.mp3	Kävisimmekö illalla saunassa	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191649.mp3	Amsterdamin sopimuksen porsaanreiät tässä asiassa täytyy tukkia mahdollisimman nopeasti.	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191650.mp3	"""Hyvin se menee"", Victor keskeytti ajatukseni hymyillen."	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191651.mp3	"""Pitäisköhä mennä perää?"", kysyin Victorilta."	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191652.mp3	Itä käsitti Neuvostoliiton ja sen hallinnassa olleet sosialistiset valtiot	1	0	thirties	male		fi	
c0c1f82f652460e620aaf54be630c6bfbcff63d4c51b93b69b7dbeb31c68ad0d96f55cb120e88283a0444570a06ad6b151a7084b511945ffc94470f1a7f3c073	common_voice_fi_26191653.mp3	Kuinka malttaisinkaan nukkua, kun huomenna on suuri päivä edessä.	1	0	thirties	male		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199453.mp3	Amsterdamin sopimus on jo voimassa.	1	0	fourties	female		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199454.mp3	He ovat yhteisömme jäseniä, joiden oppimisen tukeminen on meidän kaikkien yhteinen tehtävä.	1	0	fourties	female		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199455.mp3	“Sinun pitää nyt levätä”, ääni vastasi lempeästi ja näin hahmon kävelevän pois huoneesta.	1	0	fourties	female		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199456.mp3	Eivät ihmiset unohda.	1	0	fourties	female		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199457.mp3	Parasta tulla sen horon tänne vastaamaan vaateisiimme.	1	0	fourties	female		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199463.mp3	En minä ilmaise, olkaa huoletta.	1	0	fourties	female		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199464.mp3	"""Väsyttää"", vastasin Raivolle, mikä sai miehen suun kääntymään virneeseen."	1	0	fourties	female		fi	
9c54afaecbee78686b8efd9ef969c705a20ef960291ad77288bdcfb6221dbb507f6ec7031c9d399fca7610cae6855ce9509493ee20d1bdfbcda52f57319dde06	common_voice_fi_26199465.mp3	Mikä sitten oli neuvottelujen tulos?	1	0	fourties	female		fi	
